00FF,00,81,12,00000000001F,FEFEFE7D,FEF0EE36DB80,F04A4F4F,01,28,27,00,F74A9E,80,E0,00,4CDDE55464CCD0D34AC1DEE4DD0D5A0D3EF4B3F6EFF4A4325CDA042B0144634F480DF321A0F0A5BD2D4D985155CB2EFF,49,04,00FF,08,1F01E098579358039FA06201BBDFA8E5E781804C241BFA257168FE11C6700D77B3B21B8DEEA75419839F937645FEB6DE0EF752D32A4D5B50CA7F86C63F4BB8707910AC811F440C0309040E0FDC708BC846,04,00FF,16,0AC6075FB7E1712DA8ADC0850AAFB377026CB2CE804E60FD7ADE9A92EE66F169EB86EA9A0394BA979B89B0AA0BC9A8324C7BFAC813777398FC303CF67532D2FE66580935EE0EC704B63456,6C6832
00FF,00,81,1A,00000000001F,FEFEFE7D,FEF14EB61980,F13D8D99,01,2A,27,00,7D40FA,80,E0,00,187540D15F612F79D89328B7A0D9795F72645F4392CE190B2B003C255FF182416E190E3B3DABFF3235914392A56A94F0,C4,04,00FF,08,80F156E726CE01B70E74A3BD593A3C42EDACE4DDDB208DDD20EF76E07ADA4E331E077EE1B7EE09585170B337E5C42C1619B7856D3326FFBB2FEB450182774A48655B08842ED5E5401A2FC6C13E7AC016E4,04,00FF,11,C4AD36A958123896B5E6B520767855865DFBD107745620E6B33945A163212C0A2D163B5A357C730C3F5E0F5B6971D30DD7A2433C13547E90D3920BDB3198ECE766FCBCC5A0F7CF516E2921A54E32527F44,1FBAEB
00FF,00,81,1C,00000000001F,FEFEFE7D,FEF139B64580,F0EA939E,01,28,26,00,A78354,80,E0,00,05BC5B2E77327158757B1868CBCE5783DB70F58147329CB61203FFEBFCF3E72B1F0DB25751682CC7B3589583695F08F7,3B,04,00FF,0B,86A17F6B0219439AEA35478DABA5E3CC3291A1362DD81C6C0D16FDB06EAC3C1776BD2F073E2B630872E8C8BB24FE75C6304AB62AA68F1539671A3327D2E4A89C46280BC715E5698D6F5EEC423E6F1EB827,04,00FF,17,3ADC1CE067C82B6B11DD645F6E8D2328969210933968EE8FE7F194C670D366E268E092E762FB92EAF059C1493136BB6DBCD90474E403EFE28EE84A579403E01A98003473F05E49ECE5BFDD3BBD,5BDE5E
00FF,00,81,20,00000000001F,FEFEFE7D,FEF03B9FFB80,F14C7561,01,2A,27,00,304494,80,E0,00,567F163001141F3171E782F87D34D9B9E9BF6AE580CC1002AB5CF33E39EFDB8D916AEF4C20FE54C1DC9CB9F37DD225A4,34,04,00FF,0A,E0AC48ED5BCE801E475B0D17B3802546E106789588C699CE1E1C734228313D08818BB1F5DD8A81184ABE764A30FEA8B6FFCBA21A108E5A59F9C4C1A035D879ADD94331448E3B6FBBBDDF3CC2E3730BA87E,04,00FF,17,CA4A81F87FE16C6F95F1087A0B1350632D805E8F74F058CCB5B7E4538352930BF049297031DEF6CB1E57EA5B2FD8147E6918EDF4EC59568E202F6BC5242149C566717DB684B5E44A,852D91
00FF,00,81,20,00000000001F,FEFEFE7D,FEF0F4A35280,F1366742,01,2A,28,00,1E690E,80,E0,00,F44883696D57ED8A06FCDD482C3658618D2FEABE08F1EC798964377FE9720A5BD90576979EA9FC1EBC00E8C1F1C5F46B,9B,04,00FF,08,7616E6233BE850ED5CA1475420278B964D831F19954288CF15BCA78DFBFDC1687E311EB5B8FBFBD0D97F8953EB6F302102B90C6F9EF765E4DCA18A60339CAEBBB650EC0458AC37FA1770720107C3F3CC76,04,00FF,16,95DC33960FFF088C32A25E260F845519EEC257A356FA4C84CB9B03D935E3E912FE39A5F869561BA9F36279ED39E754D63C379890CF17D9DD08D9A6BA629DE0643BA16E7C,A09C9E
00FF,00,81,28,00000000001F,FEFEFE7D,FEF03B587080,F0515C5C,01,2B,28,00,F20810,80,E0,00,4F8CD8F3860EE2E3F9FC772B5A85D3D121AF037331479A8A7C122D3B806CF72B181963F0794DB4941D410E5493915C08,1D,04,00FF,0A,ECB536F3FA44C0027F7104F95B079D74BB6961CF8FE0E16122B50F06D76D587C6A2221CAF31E1EF565835F87194D349ADD1822E2D991F6F542A88EC6B47F663418823F56B961DEADE31A5A47018AC585F7,04,00FF,14,5F3714743C01AD47BA6180326CCEE9C1D4A47F69F5A4FC372D82B0364343BC200FB048257161848E0CB016CC9ABEA9041A3A70BF8D75B902EAF3C90422616085,8BB5DB
00FF,00,81,28,00000000001F,FEFEFE7D,FEF0EE36DB80,F0625F05,01,29,27,00,87F3EC,80,E0,00,EF26F2B3DDFBBD94B4A175DC18F504542987034A7FEB83F440C59CD9FD7831440D563D734B399B84DF63CB368B3E6312,E3,04,00FF,08,4B3CC7854D2B178EF8F1DACE2E2C9501D1575ACBE31E63C295508659C01B8841DF3908422FE10A18E0C76CEAF1BAD87C258D1D194B1368FA428F1F3F0C998B3A1241B0709338D5C92BD3F263A346CB6AE0,04,00FF,14,BD4F8F5065C6051F0696B19DD919E2DE97FDE09480E4D1A362F82C98AACCBF2C57591C418C044495D47348EAA331F808DF2ED289E11B0388D2DB45CC251567700DA87F99B919EFA4626CF6446088,993F22
00FF,00,81,30,00000000001F,FEFEFE7D,FEF056423180,F05C549D,01,17,15,00,B04478,80,E0,00,41B942FCF20E38F3DFE6D53FB93FC396228610258A667855A3D053FB7A13D801491CC044EEC532C040DF70097D9467FA,D9,04,00FF,09,E43011528FF164F03FF6F4024ADBE20D99987BE9779E2EAF4B6F39278FFDB187FEA938FF0B496CD0311EE9366084659358D6BA0045E410788B0B6FA1F94065CF0C9A1F3C6A41DCA4C4835865378E819322,04,00FF,11,3E20042B5B9BF26EE18C8922A82D48D6002ACD5E2DD8A09C8864FA54B127E20CA1BC82457FF4D68BE3ECC06A07A2D9A05502F2AC73DD9575BF198FA3546BC2BAC4EBC71F50C1629EBD3CC8203F982D98F6,1F77ED
00FF,00,81,30,00000000001F,FEFEFE7D,FEF0B47D3D80,F0F96156,01,2B,28,00,08605C,80,E0,00,6080F51EC574340BA211EFDBDDDE7B9AA991886FE7F70167CBD1B96A7E57BEBB7A0407490197C72E06F6D868508BC719,C5,04,00FF,0B,1E20A192F8FA5773B6F84F31AFA6CEC1832801FD69D54FAAC2EC54E3BE1C2DF92BDB0AE9113BE97BC4CB1796695F384440A4523D3A8BAC9EF6332BEB146396C07FC290E301ED8012B71C5DBDFEADAEE09B,04,00FF,14,C298772AF4684F886BAFCDABFC4394888E4D6ECD5A26678A0F715E64E7BDBBABA9CFE3D146304A80E08D8D016860756F9D701909939DEF3D645A132740,DB7AA8
00FF,00,81,30,00000000001F,FEFEFE7D,FEF0EE36DB80,F0611C3E,01,2A,27,00,644814,80,E0,00,922B685C4F33C3B475A4E30F2A8D600F4E85C1DBB502C8081253000CE9E0F37B0F4D5AF597DBF850C07FD4CBBC936045,4B,04,00FF,09,9B1C3F1553B62E961AD4A51189482037A610CBBCBF864A942A3C7C3EA9FB5958FE01D28E1ECF9C33FE4C1D7AA9FE3932D45D7BAE6E1C0CD43F23B62ACB4231E4BCEEF720430DB4AA761733501A8C7F8F4A,04,00FF,10,2829C0FAFADD3EDD24525303A9B3EDFA515E558EBCF55F4A91D2CE60A7602082B58D0C00305763CA2F8D8EFDB642BF3DAA78D21A9044C352ABAB5387857366DDE589D95B3A0FC68FAF04FD3830EFADE12C,1D1B9F
00FF,00,81,30,00000000001F,FEFEFE7D,FEF15CF80180,F1614A0D,01,27,25,00,C24606,80,E0,00,CDCD18010E716F0BA58D13AF707D96F3E4C6CC170E717D9239DD26EAE1AF0D625CCEFA419AFA6635B4DDC8400217E318,C7,04,00FF,09,08384A6739786E3A6A99D9505E9DE3D12759F782CCAF3FE057224E869DD38A45ED62B75B7556BF544105831D2A05D0AF2CBEEE76949CFDC152C6731500CE6DE327BE53616B28862E9F8FCCC0900874C94C,04,00FF,17,97669CABC270573ACD79D675D3C08C93826C531833413ECBBA89C6AA76D88A627CB5069C7883B87ABC6F39BC4DC231F60476F2A0DD7B964428,23F781
00FF,00,81,32,00000000001F,FEFEFE00,FEF0EC41AD80,F02CAF5E,01,25,26,00,4BD506,80,E0,00,D4C4BF90B3592921D076BBAADD5FF015175D96B6A1511EAE0C57C6272F7CC093C27D27E1335B685068804EC203F332E8,E9,04,00FF,08,D2ECC364D574F3B47CC5DDCAE7B00B23AE7F4B58C9C4276F64B631B4DAF4154C3C2E81F2E0F4D7698F70684748177E216E69727FC8315B7F75A3466984768664EA5F2C4E4A134E2CBB63AEE17C99A9FB61,04,00FF,17,25885DBF249022DE9FBA5B34DD102A3BA2A811649B8C1C59763B78078FC1A71E352A785C09B12912F8FDE830DBCD5CB50106E0FFC619402728BA4CA98AB60F39EC2FD76707C790025800A36EC7,D3586F
00FF,00,81,32,00000000001F,FEFEFE7D,FEF0BFFA9E80,F1419ADD,01,23,21,00,4D466A,80,E0,00,BC7750A7D39E4475F127783593A56057BCEE8D567C4E5977CCAB7484C0BCEC0A7B3C94513BBE69617B714734CB804E50,45,04,00FF,09,FB4E089B7191E820DB12E15DAA76009AB6861D0D295752365D5C246C6F3F2DB530136355B7697B1B062B677D56F4AE0D847B1C204019049F72DD95CBF78403D9C54F7ECDF5CD9826BF0996430BBB6608F7,04,00FF,16,C4184F1D642A0615F9CC39A7F4800E92BB233078CF6761EE077FEA9D504C4BA43784D2B9D6FE77087520C2FD02D9F6CC0471CB9D7515D112F427184DA6897EA85BAFCAC00C16BB4588FA2C65,0229D6
00FF,00,81,32,00000000321F,FEFEFE7D,FEF0EE36DB80,40D0D00A,01,27,28,00,33C2AC,80,60,00,91A32245E8F1C79AD9D4D8F7EBECBE1459A36B74F35EC1BD7772234B75944BD68A330350F1E6E2BBEE86DF8DC3244558,90,04,00FF,0B,4D1CD23AE04004E65C88A99C18F751BD3BA0FCA1FB9DD3DE7129CB7471600D956D0EAABDFB899AE5F4864D4235AC7CE18F09C8CCA6CB4D3EDF4533A9CE16C4C6712119551C5F934E95680CEE5D8B6C16E0,04,00FF,11,5543E5FA567E0AB7E029D97C8FA55063537FBC98E6213B7149795A20E2DAB0C266C93F45AF52EACFC99A54AA6D5E3255C000D8DE06AE7D20EBD085C6875064B674A7FCC877D0D147A84F64E3BECECF0B0F,1EF9F1
00FF,00,81,3A,00000000001F,FEFEFE7D,FEF0EE36DB80,F04FBEE7,01,29,27,00,F49D8C,80,E0,00,4EF1C20B0E073470BF5FE20148FB2E82C9B25F4372A149C4848A9968D2B24FB0DC83691B1D332F71FBE409E4341449E2,36,04,00FF,0B,9F69FF06C515E3679026BC6A13686394BD42BA6D0FEB72F71288FF44EFA70917DC3BDACF3B470440E56B712FB4E40D5FE48045B39C254C8D693B3550E1DC904F602F2CDB3735AF6CCA760BED9CCA7B8C90,04,00FF,14,5F9836DB8B64F5D9E72D4AD91993FE6C6DC5C3BA8FE15A0E22BDABA68BE017D8A00AAB5063AD738DB370566327F66C24A63405054D735EFB8679ABD788EE2D8C79EA587657949C187BE04B17EB,7364D9
00FF,00,81,3A,00000000321F,FEFEFE7D,FEF14C7D6C80,F0B0CDCC,01,29,26,00,4F875C,80,60,00,1014C7A496AD29610216BB9EA63E230EDC88B3D433BF85ED91884BC5D9DD81B9E0FA169C048EF79D96E419299323D1E7,91,04,00FF,0A,49EA482F246AD7DA715BDE1193106368372409A2F5A79D9FF9F863382EC4D9FF4BE992C10DDCDB63F485338D0453D31819BF9E1711C7B099414EA6AC102A51F0E0063BBEC11CFFFF348429F29508FDE20D,04,00FF,13,C97C8977F996D4DAEB850C7695750EEDBFEF107CCD4AC5F6CCA3535C4972E3DFB34B6B0D18DF6379A764C7F9A2AAD4350343CF547245CD412B143EBF02F4EBD7BC6749472B411EB00E5B3B5B8EF4D3BF15,1C7D1A
00FF,00,81,3C,00000000001F,FEFEFE7D,FEF13D8D9980,F0FE903A,01,2A,28,00,F89CA2,80,E0,00,A9977022D73ED3526835D3E97DDE69BA3A0400B041CB20376DE8FF263F216757BFE1DC1B20F701BC251C8D75A6F67E15,26,04,00FF,09,2E8DA5AFD708B6B73656AF4F2A1A77F52AA6527EF975D20F4BAA493FE5ED058A4DA59E554D4F29F60BFE69458C41AEACD77CBA13EBBD2AB7EC531AC079A4715FD9F541A0C7E5A145972D9B59CA7EAB339C,04,00FF,12,5D30209AF026B4EA16E84A25E676E6AA51C2D661B778F5865EA753547DB5B697EB57680164300566EA126D89016F0AC2BECAD6F2F9BAAF315A752AF4A3A120FD33B77258A2853C017CCF71F09BFDB29209,1C882D
00FF,00,81,3E,00000000001F,FEFEFE7D,FEF0EE36DB80,F0625F05,01,2A,27,00,889FD8,80,E0,00,CF799B6EEDCDABF4ADDFC9ED2D32D7FE80DD4AB30FDD6D61DCA52EE4A425346455B14DEDD4AD06570FFDDEF120197710,E9,04,00FF,0B,971621D1AFDBD009449FC97287C13766C88CAE535F9ACB7FF27F6CC8B7AA63117E5D8AE7FFDB62FAC1335CC6D8C1D3273260B26BC0B9FB5BC1A72A5FB5768C516E899089252D969812BB651E7F06C0322C,04,00FF,15,C1B457A100562FFD259D0331468EAB9DEA3564B2EA0C109D897DB0054037DF0926DC4524E568574B4A50390E5D373C48D54157E4FBCD8BCDE8A0A98B5ED761D1E24F96A23AFA9806DF58648A0479,5C2BC7
00FF,00,81,40,00000000001F,FEFEFE7D,FEF0515C5C80,F0EF25D9,01,2A,27,00,2ED98C,80,E0,00,07DEC94733E450CE9E748733C43875BB3C1308C1CC4DA12229AE2B0516E599EA4E00D4A87F720ACC0E4C4F92E9785F5F,5C,04,00FF,09,4735E61A5D0E1ADD925908B378C98738A625EF288D7DF052127D2ADC0887E332B4B0FB17C83FE07B1FF5036DEB1704BBF0480DAD06C05B9A32AA5BF36F2D781B8B48AEC2AF166B1E9A4DD39F9F66283199,04,00FF,11,45E71076E537A03973F9DF595C4CBD08CA7B503D6D76F4C139B83F5E7A88DF7053AC6695A6BFFB4FDE8FD75B7B7611EE7ABA6C608D305E0A9D3FB739CD59A4EA467C4C0FE4368581917DDB0C892956C6D5,1C60B4
00FF,00,81,40,00000000001F,FEFEFE7D,FEF0B47D3D80,F0F96156,01,2A,28,00,08B652,80,E0,00,3C0E7289D195417412A733E5302E0F4FC32B3A8203537119A8839149F3F7E98FD4B1299F08C1C486C8392FB8A0F228EB,89,04,00FF,0A,3399DCE0F4501FCC0C1A8F26A012669029D04416708C5AD227616B7EAC08E9E833B58490895FF0AAB2AA170CB53C01DB81B670F73457E8B09116AD6BE8563E93B2C22A78C153B4FB2FF8EF49D93EB556F5,04,00FF,16,0DBBB9935B4783989E88A129F1B98D55E581AF22C95E88B8A9C056ED57FC88E9FB120A1ECAA8193FF4AB7917D36CA31D036C77312DDA1539D006E9D914,2A7443
00FF,00,81,42,50C4EDDA2B5F,FEFEFE7F,FEF0EE36DB80,F03B9FFB,01,29,27,00,93FEA7,80,60,00,51A123C8DC1147733A6CD6D75ADFBF6B72432E25493D0C9AB4927F90486493DAA16811CC399E7983EBEB2135B2588D33,92,04,00FF,0B,004B08662DF14AF0C6E5C7E65354F015595E31DACDCCD92E6F7F9934EEB165BCBFFEEF2F692A8F46F36FA8249A6345DCCAA34A67AAB2A6B4EB795625F7CB879FA0BBCE99AAE0C8B15FE55BD9AE53EA3C98,04,00FF,11,3559DBC1807763F0F97FC2BD533B7B955E45673087FDB6F635039F88BE6EF3F9F1F65860D1981AB923348E14232AB024C5BD53CE33DB045411E79044EFFE7CF44CB6B654AD758EDD65ED33ED0576AC0A30,1D7447
00FF,00,81,44,00000000321F,FEFEFE7D,FE90CC247C80,F05644AD,01,24,22,00,D3ED40,80,60,00,336CE7BA658AF8C8CAD52DBD4410D354BF60DE1485785C315DF6AC2E5FE3259BE0B6238D849237CE290744B17B865114,B9,04,00FF,0A,C9DC8CBB139BF148185C4F70BF5831FE2B9199DC8AB9D070BC3B786E35D8DD225CA0F343522B1CC517C29CA618C12E3C8E09845925FF32B5BD4BB7D1ABBBF0874D6B496C902B566B6D4C459F31E70E49A0,04,00FF,13,09C1ADBBE66396F0D710A327C3492F96ACB6844535C2A93D69953AFE11B74666C457883236CB235C5B4AF3FD15AEC2DAE75629460FF60D24426F09316B9FEB518FC4633472FBAFFB3287541FDE9DBF045F,1C375D
00FF,00,81,46,00000000001F,FEFEFE7D,FEF054920480,F1448ABA,01,28,26,00,754298,80,E0,00,452FEC6B49B844F5E716FF74F36779C5022C5351D13A1A7C42E02D90D4546084924FF68BED967DE7111C9FC53A93ED82,49,04,00FF,0A,52AFEEDC7DABEC0F90366ADD1C90CF1B833863B2E0130083D96958A2752C1C01BA6473BA4661943F1B9B84B4BB13822A9FA0F5434F7D540C3D8FC4445B371250987277AA13C7C48721513069129887B6B9,04,00FF,15,0221E517A22C323BE586783A1327896858F328897F9885958CDBE19B630A673AAA565CC4EF774CA5669F4CB07F1867E240DD02EAC1B0891A33F297E46BBA4707BB524BB8F205DBFB9E699309456F,A1710F
00FF,00,81,46,00000000001F,FEFEFE7D,FEF0FBBC6F80,F16711E8,01,28,26,00,C145D6,80,E0,00,6CDCE54BECEC618325AFCB781FB46E290635BA7BD4691222EFD892CBC0CD869D5B11DFDFCDCE4E8ECDDCF15834E002B3,87,04,00FF,08,D2E82BB3B070704E9752861D696FDD4D957ACA38D06FE8B1057C8EFA355AE50FD32F3477A4EE21AAF9EB3BDA5AD81588D2CB1F58C7E0737CB37B6305CE85F868256A4B5F2C15DDA6ED9CA822ABA8E1B162,04,00FF,17,09CCBDA658A425B54728E88892CC848CBC8DB7E5E6D31BB1D11CB421D84E5DD2069DC3AB90E28A9F9B9FAB4735F9A9A6FD77B91D70BE0133C95A596A1B8EE35207,9AB8AC
00FF,00,81,48,00000000001F,FEFEFE7D,FEF03B9FFB80,F02E65F2,01,29,27,00,644E8A,80,E0,00,F46691D9E333EF3EC1E4128562112A7B7EAFFE491D3A060D04D9100D0877A573872F763A25E9F07DFFC910F83F58FCF7,80,04,00FF,09,BABB4A9B4B793FB5959F6FCD921E49D39BFC2ABC2B0EAA0EB544E44F4BA10E2046C9FD727040D3067D7F03B797D3FA9407207C1552B2E9C957B26A5A486D8AA28E420225646C420682E5E6CA0C54F395D3,04,00FF,16,CD13BAE933D16E3A0079FD502D814DA984D23750A6649938C463D1007D1506346A76E0A8ACEADE22CC2F810E676AB712F06BA9D4AD965FECCB1155A8ED687263C44C8A1EC83FBB5B6573A1B4,04F953
00FF,00,81,48,00000000001F,FEFEFE7D,FEF0EE36DB80,F053EB19,01,2B,28,00,C74672,80,E0,00,7F4815FC774D6AB5BA7302F2D9BA80C8993690D0D6F74A697C48424D4D8B69C6D1FB07200C7D7FF6FF9ADF71433267B0,5D,04,00FF,0B,D756248A4CA87B257A96D09DC39C97FABDDE0B1F1DCFBC107EB898FF6BEFEC9A66C00ACE915C07E32FECE2825BAC66E7AA59628AE01226F0FAD070892D4A865B9E27842AE440709E31CA8BF47AFE586A07,04,00FF,14,CBA9D910D356110E43EB041601902BAD3055CA815EF440BA9DA5A45D0B9412A4F22F6C36AF265507330988630F7D29F0519F4EA5F4688D8543A1C37959D3C259D414312EB9567BD584FD1AFD9FC0,78033B
00FF,00,81,4C,00000000001F,FEFEFE7D,FEF0EE36DB80,F053EB19,01,28,28,00,C74672,80,E0,00,7F4815FC774D6AB5BA7302F2D9BA80C8993690D0D6F74A697C48424D4D8B69C6D1FB07200C7D7FF6FF9ADF71433267B0,FE,04,00FF,0B,D756248A4CA87B257A96D09DC39C97FABDDE0B1F1DCFBC107EB898FF6BEFEC9A66C00ACE915C07E32FECE2825BAC66E7AA59628AE01226F0FAD070892D4A865B9E27842AE440709E31CA8BF47AFE586A07,04,00FF,17,CBA9D910D356110E43EB041601902BAD3055CA815EF440BA9DA5A45D0B9412A4F22F6C36AF265507330988630F7D29F0519F4EA5F4688D8543A1C37959D3C259D414312EB9567BD584FD1AFD9FC0,2251B4
